Fund Allocator ID,Investment Manager Allocator ID,Source Asset,source_asset_class,As At Date
A4081d6,A4a1f26,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A4081d6,A4a1f26,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-12-31
A2cf5a1,A4a1f26,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A2cf5a1,A4a1f26,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A2cf5a1,A4a1f26,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A471573,A4a1f26,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A471573,A4a1f26,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A471573,A4a1f26,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Aa98e63,Aa130ea,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Aa98e63,Aa130ea,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Aa98e63,Aa130ea,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Af5fed4,Aa130ea,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Af5fed4,Aa130ea,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Af5fed4,Aa130ea,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A86e0b1,Aa130ea,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A86e0b1,Aa130ea,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A86e0b1,Aa130ea,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A096a41,Aa130ea,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A096a41,Aa130ea,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A096a41,Aa130ea,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Accb8dc,A128c7a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Accb8dc,A128c7a,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Accb8dc,A128c7a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A60210b,A128c7a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A60210b,A128c7a,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A60210b,A128c7a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A60210b,A128c7a,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-12-31
A80d406,A15f96f,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A80d406,A15f96f,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A80d406,A15f96f,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Aeccf59,Af0082f,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Aeccf59,Af0082f,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A65fb68,Af0082f,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A65fb68,Af0082f,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A65fb68,Af0082f,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A9859d3,Af0082f,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A9859d3,Af0082f,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A80ede9,Af0082f,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A80ede9,Af0082f,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A80ede9,Af0082f,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A72f874,Af0082f,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A72f874,Af0082f,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A72f874,Af0082f,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A2234f1,A12c595,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A2234f1,A12c595,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A2234f1,A12c595,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A2234f1,A12c595,Pending Escrow,accounting_entry,2025-12-31
Aab52e1,Acc91f3,Cumulative unrealized loss from foreign currency translation,accounting_entry,2025-12-31
Aab52e1,Acc91f3,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Aab52e1,Acc91f3,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Aab52e1,Acc91f3,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A3d41c0,Acc91f3,Cumulative unrealized loss from foreign currency translation,accounting_entry,2025-12-31
A3d41c0,Acc91f3,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A3d41c0,Acc91f3,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A3d41c0,Acc91f3,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A2f629e,Acc91f3,Cumulative unrealized loss from foreign currency translation,accounting_entry,2025-12-31
A2f629e,Acc91f3,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A2f629e,Acc91f3,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A2f629e,Acc91f3,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A51914b,Acc91f3,Foreign Currency Translation,accounting_entry,2025-12-31
A51914b,Acc91f3,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A51914b,Acc91f3,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Aef37a9,A12c595,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Aef37a9,A12c595,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Aef37a9,A12c595,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A77a5f6,A12c595,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A77a5f6,A12c595,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A77a5f6,A12c595,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A23025c,A12c595,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A23025c,A12c595,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A23025c,A12c595,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A23025c,A12c595,Pending Escrow,accounting_entry,2025-12-31
A6f76d1,khepcn,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A6f76d1,khepcn,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A6f76d1,khepcn,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A6f76d1,khepcn,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-12-31
Ab1beeb,A6a2191,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ab1beeb,A6a2191,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ab1beeb,A6a2191,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A6e9d21,A899074,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A6e9d21,A899074,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A6e9d21,A899074,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A8b6332,A899074,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A8b6332,A899074,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A8b6332,A899074,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ab781b9,A899074,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ab781b9,A899074,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ab781b9,A899074,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A19d854,A899074,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A19d854,A899074,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A19d854,A899074,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Afed02f,A899074,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Afed02f,A899074,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Afed02f,A899074,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Af75e33,A4d29bc,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Af75e33,A4d29bc,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Af75e33,A4d29bc,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A1cecbf,A372a3f,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A1cecbf,A372a3f,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A4ff743,A372a3f,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A4ff743,A372a3f,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A32ca97,Ac1f496,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A32ca97,Ac1f496,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A32ca97,Ac1f496,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A32ca97,Ac1f496,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-12-31
A7d911d,A3d16f4,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A7d911d,A3d16f4,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A7d911d,A3d16f4,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A7dba47,A3d16f4,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A7dba47,A3d16f4,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A7dba47,A3d16f4,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A7e6207,A3d16f4,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A7e6207,A3d16f4,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A7e6207,A3d16f4,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A8cbf09,A3d16f4,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A8cbf09,A3d16f4,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A8cbf09,A3d16f4,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A4923d3,A3d16f4,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A4923d3,A3d16f4,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A4923d3,A3d16f4,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A1f3d5e,A4f8dbc,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A1f3d5e,A4f8dbc,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A1f3d5e,A4f8dbc,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A8b56b9,Af8a639,AFS Gain/Loss,accounting_entry,2025-12-31
A8b56b9,Af8a639,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A8b56b9,Af8a639,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A8b56b9,Af8a639,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A429e54,Af8a639,AFS Gain/Loss,accounting_entry,2025-12-31
A429e54,Af8a639,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A429e54,Af8a639,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A429e54,Af8a639,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ae10016,Af8a639,AFS Gain/Loss,accounting_entry,2025-12-31
Ae10016,Af8a639,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ae10016,Af8a639,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ae10016,Af8a639,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ae10016,Af8a639,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-12-31
Afd067a,A945638,Annual Current Cost Gain/Loss,accounting_entry,2025-12-31
Afd067a,A945638,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Afd067a,A945638,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Afd067a,A945638,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Afd067a,A945638,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
Ad8891c,A945638,Annual Current Cost Gain/Loss,accounting_entry,2025-12-31
Ad8891c,A945638,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ad8891c,A945638,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ad8891c,A945638,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
A7b4ffd,A945638,Annual Current Cost Gain/Loss,accounting_entry,2025-12-31
A7b4ffd,A945638,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A7b4ffd,A945638,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A7b4ffd,A945638,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A7b4ffd,A945638,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
A557ea2,A945638,Annual Current Cost Gain/Loss,accounting_entry,2025-12-31
A557ea2,A945638,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A557ea2,A945638,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A557ea2,A945638,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A557ea2,A945638,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
A83c2dd,A945638,Annual Current Cost Gain/Loss,accounting_entry,2025-12-31
A83c2dd,A945638,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A83c2dd,A945638,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A83c2dd,A945638,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A83c2dd,A945638,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
A51d5e4,A945638,Annual Current Cost Gain/Loss,accounting_entry,2025-12-31
A51d5e4,A945638,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A51d5e4,A945638,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A51d5e4,A945638,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A51d5e4,A945638,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
A16c87d,A945638,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A16c87d,A945638,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A16c87d,A945638,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
A5a0710,A945638,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A5a0710,A945638,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A5a0710,A945638,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A5a0710,A945638,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
A479270,A945638,Annual Current Cost Gain/Loss,accounting_entry,2025-12-31
A479270,A945638,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A479270,A945638,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A479270,A945638,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A479270,A945638,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
A6019fe,A945638,Annual Current Cost Gain/loss,accounting_entry,2025-12-31
A6019fe,A945638,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A6019fe,A945638,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A6019fe,A945638,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A6019fe,A945638,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
A43c056,A945638,Annual Current Cost Gain/loss,accounting_entry,2025-12-31
A43c056,A945638,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A43c056,A945638,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A43c056,A945638,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A43c056,A945638,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
Ae1ec02,A945638,Annual Current Cost Gain/loss,accounting_entry,2025-12-31
Ae1ec02,A945638,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ae1ec02,A945638,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ae1ec02,A945638,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ae1ec02,A945638,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
A8244d8,Ab02df9,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A8244d8,Ab02df9,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A8244d8,Ab02df9,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ad6bb64,Ab02df9,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ad6bb64,Ab02df9,Non-Investment Assets - Other assets,balance_sheet,2025-12-31
Abb96b2,Ab02df9,Non-Investment Assets - Cash and cash equivalents,balance_sheet,2025-12-31
Abb96b2,Ab02df9,Non-Investment Assets - Other assets,balance_sheet,2025-12-31
Afb294f,A4a62c2,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Afb294f,A4a62c2,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Afb294f,A4a62c2,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ac01bd2,A4a62c2,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ac01bd2,A4a62c2,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ac01bd2,A4a62c2,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A13f39c,A4a62c2,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A13f39c,A4a62c2,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A13f39c,A4a62c2,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A13f39c,A4a62c2,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-12-31
A729d8b,A4a62c2,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A729d8b,A4a62c2,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A729d8b,A4a62c2,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ac33ef9,A0f94cb,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ac33ef9,A0f94cb,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ac33ef9,A0f94cb,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ab0a5da,A7dd292,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ab0a5da,A7dd292,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ab0a5da,A7dd292,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Affdff0,A7dd292,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Affdff0,A7dd292,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Affdff0,A7dd292,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A2799f7,A9b5f84,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A2799f7,A9b5f84,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A2799f7,A9b5f84,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A9b3aeb,A9b5f84,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A9b3aeb,A9b5f84,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A9b3aeb,A9b5f84,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A3fdcff,A8bd477,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Aff00c9,A02306d,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Aff00c9,A02306d,Non-Investment Assets - Other assets,balance_sheet,2025-12-31
Aff00c9,A02306d,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A0af6ce,A02306d,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A0af6ce,A02306d,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A0af6ce,A02306d,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A1d6a44,A02306d,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A1d6a44,A02306d,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A5bfee3,A6a28da,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A5bfee3,A6a28da,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A5bfee3,A6a28da,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A5bfee3,A6a28da,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-12-31
A4d752f,A6a28da,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A4d752f,A6a28da,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A4d752f,A6a28da,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A4d752f,A6a28da,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-12-31
Aec91fb,Aeedbe6,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Aec91fb,Aeedbe6,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A3cde4b,Aeedbe6,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A3cde4b,Aeedbe6,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A3cde4b,Aeedbe6,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ae3893b,A02306d,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ae3893b,A02306d,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ae3893b,A02306d,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
